quality_type,price,url,Year,Jurisdictions,measure_unit
High Quality,262.38,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Montana.html,2015,Montana,Average ($/Oz.)*
Medium Quality,238.53,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Montana.html,2015,Montana,Average ($/Oz.)*
High Quality,316.3,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2015,Nebraska,Average ($/Oz.)*
Medium Quality,242.02,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2015,Nebraska,Average ($/Oz.)*
High Quality,268.37,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Nevada.html,2015,Nevada,Average ($/Oz.)*
Medium Quality,226.21,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Nevada.html,2015,Nevada,Average ($/Oz.)*
High Quality,355.03,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2015,New Hampshire,Average ($/Oz.)*
Medium Quality,285.72,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2015,New Hampshire,Average ($/Oz.)*
High Quality,342.51,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2015,New Jersey,Average ($/Oz.)*
Medium Quality,291.56,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2015,New Jersey,Average ($/Oz.)*
High Quality,284.41,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2015,New Mexico,Average ($/Oz.)*
Medium Quality,219.34,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2015,New Mexico,Average ($/Oz.)*
High Quality,338.56,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/New-York.html,2015,New York,Average ($/Oz.)*
Medium Quality,265.48,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/New-York.html,2015,New York,Average ($/Oz.)*
High Quality,343.08,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2015,North Carolina,Average ($/Oz.)*
Medium Quality,249.04,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2015,North Carolina,Average ($/Oz.)*
High Quality,384.84,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2015,North Dakota,Average ($/Oz.)*
Medium Quality,325.11,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2015,North Dakota,Average ($/Oz.)*
High Quality,331.73,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Ohio.html,2015,Ohio,Average ($/Oz.)*
Medium Quality,224.18,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Ohio.html,2015,Ohio,Average ($/Oz.)*
High Quality,349.35,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2015,Oklahoma,Average ($/Oz.)*
Medium Quality,252.25,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2015,Oklahoma,Average ($/Oz.)*
High Quality,202.51,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Oregon.html,2015,Oregon,Average ($/Oz.)*
Medium Quality,179.48,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Oregon.html,2015,Oregon,Average ($/Oz.)*
High Quality,358.74,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2015,Pennsylvania,Average ($/Oz.)*
Medium Quality,271.66,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2015,Pennsylvania,Average ($/Oz.)*
High Quality,338.14,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2015,Puerto Rico,Average ($/Oz.)*
Medium Quality,169.07,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2015,Puerto Rico,Average ($/Oz.)*
High Quality,313.17,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2015,Rhode Island,Average ($/Oz.)*
Medium Quality,250.63,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2015,Rhode Island,Average ($/Oz.)*
High Quality,337.03,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2015,South Carolina,Average ($/Oz.)*
Medium Quality,217.65,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2015,South Carolina,Average ($/Oz.)*
High Quality,358.65,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2015,South Dakota,Average ($/Oz.)*
Medium Quality,325.71,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2015,South Dakota,Average ($/Oz.)*
High Quality,346.53,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2015,Tennessee,Average ($/Oz.)*
Medium Quality,233.98,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2015,Tennessee,Average ($/Oz.)*
High Quality,326.09,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Texas.html,2015,Texas,Average ($/Oz.)*
Medium Quality,235.45,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Texas.html,2015,Texas,Average ($/Oz.)*
High Quality,283.98,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Utah.html,2015,Utah,Average ($/Oz.)*
Medium Quality,238.73,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Utah.html,2015,Utah,Average ($/Oz.)*
High Quality,360.23,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Vermont.html,2015,Vermont,Average ($/Oz.)*
Medium Quality,303.38,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Vermont.html,2015,Vermont,Average ($/Oz.)*
High Quality,362.84,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Virginia.html,2015,Virginia,Average ($/Oz.)*
Medium Quality,296.05,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Virginia.html,2015,Virginia,Average ($/Oz.)*
High Quality,232.43,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Washington.html,2015,Washington,Average ($/Oz.)*
Medium Quality,188.02,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Washington.html,2015,Washington,Average ($/Oz.)*
High Quality,357.97,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2015,West Virginia,Average ($/Oz.)*
Medium Quality,226.86,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2015,West Virginia,Average ($/Oz.)*
High Quality,346.1,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2015,Wisconsin,Average ($/Oz.)*
Medium Quality,277.69,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2015,Wisconsin,Average ($/Oz.)*
High Quality,314.31,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2015,Wyoming,Average ($/Oz.)*
Medium Quality,315.36,https://web.archive.org/web/20151212095829/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2015,Wyoming,Average ($/Oz.)*
High Quality,341.53,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Alabama.html,2016,Alabama,Average ($/Oz.)*
Medium Quality,223.02,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Alabama.html,2016,Alabama,Average ($/Oz.)*
High Quality,294.82,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Alaska.html,2016,Alaska,Average ($/Oz.)*
Medium Quality,298.72,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Alaska.html,2016,Alaska,Average ($/Oz.)*
High Quality,297.92,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Arizona.html,2016,Arizona,Average ($/Oz.)*
Medium Quality,225.64,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Arizona.html,2016,Arizona,Average ($/Oz.)*
High Quality,339.97,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2016,Arkansas,Average ($/Oz.)*
Medium Quality,225.13,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2016,Arkansas,Average ($/Oz.)*
High Quality,248.16,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/California.html,2016,California,Average ($/Oz.)*
Medium Quality,199.68,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/California.html,2016,California,Average ($/Oz.)*
High Quality,241.78,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Colorado.html,2016,Colorado,Average ($/Oz.)*
Medium Quality,199.28,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Colorado.html,2016,Colorado,Average ($/Oz.)*
High Quality,331.23,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2016,Connecticut,Average ($/Oz.)*
Medium Quality,278.58,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2016,Connecticut,Average ($/Oz.)*
High Quality,346.67,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Delaware.html,2016,Delaware,Average ($/Oz.)*
Medium Quality,256.19,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Delaware.html,2016,Delaware,Average ($/Oz.)*
High Quality,562.12,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2016,District of Columbia,Average ($/Oz.)*
Medium Quality,501.6,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2016,District of Columbia,Average ($/Oz.)*
High Quality,299.24,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Florida.html,2016,Florida,Average ($/Oz.)*
Medium Quality,223.86,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Florida.html,2016,Florida,Average ($/Oz.)*
High Quality,319.41,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Georgia.html,2016,Georgia,Average ($/Oz.)*
Medium Quality,231.05,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Georgia.html,2016,Georgia,Average ($/Oz.)*
High Quality,313.64,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2016,Hawaii,Average ($/Oz.)*
Medium Quality,265.98,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2016,Hawaii,Average ($/Oz.)*
High Quality,274.94,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Idaho.html,2016,Idaho,Average ($/Oz.)*
Medium Quality,244.54,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Idaho.html,2016,Idaho,Average ($/Oz.)*
High Quality,353.15,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Illinois.html,2016,Illinois,Average ($/Oz.)*
Medium Quality,295.13,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Illinois.html,2016,Illinois,Average ($/Oz.)*
High Quality,333.74,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Indiana.html,2016,Indiana,Average ($/Oz.)*
Medium Quality,230.27,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Indiana.html,2016,Indiana,Average ($/Oz.)*
High Quality,363.11,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Iowa.html,2016,Iowa,Average ($/Oz.)*
Medium Quality,303.59,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Iowa.html,2016,Iowa,Average ($/Oz.)*
High Quality,347.09,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Kansas.html,2016,Kansas,Average ($/Oz.)*
Medium Quality,273.05,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Kansas.html,2016,Kansas,Average ($/Oz.)*
High Quality,344.1,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2016,Kentucky,Average ($/Oz.)*
Medium Quality,195.64,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Kentucky.html,2016,Kentucky,Average ($/Oz.)*
High Quality,359.39,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2016,Louisiana,Average ($/Oz.)*
Medium Quality,251.71,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Louisiana.html,2016,Louisiana,Average ($/Oz.)*
High Quality,297.61,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Maine.html,2016,Maine,Average ($/Oz.)*
Medium Quality,235.72,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Maine.html,2016,Maine,Average ($/Oz.)*
High Quality,364.61,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Maryland.html,2016,Maryland,Average ($/Oz.)*
Medium Quality,280.38,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Maryland.html,2016,Maryland,Average ($/Oz.)*
High Quality,338.88,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2016,Massachusetts,Average ($/Oz.)*
Medium Quality,285.42,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Massachusetts.html,2016,Massachusetts,Average ($/Oz.)*
High Quality,283.98,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Michigan.html,2016,Michigan,Average ($/Oz.)*
Medium Quality,267.58,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Michigan.html,2016,Michigan,Average ($/Oz.)*
High Quality,335.4,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2016,Minnesota,Average ($/Oz.)*
Medium Quality,278.27,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Minnesota.html,2016,Minnesota,Average ($/Oz.)*
High Quality,349.31,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2016,Mississippi,Average ($/Oz.)*
Medium Quality,162.74,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Mississippi.html,2016,Mississippi,Average ($/Oz.)*
High Quality,349.22,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Missouri.html,2016,Missouri,Average ($/Oz.)*
Medium Quality,258.13,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Missouri.html,2016,Missouri,Average ($/Oz.)*
High Quality,261.96,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Montana.html,2016,Montana,Average ($/Oz.)*
Medium Quality,241.66,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Montana.html,2016,Montana,Average ($/Oz.)*
High Quality,316.13,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2016,Nebraska,Average ($/Oz.)*
Medium Quality,242.76,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Nebraska.html,2016,Nebraska,Average ($/Oz.)*
High Quality,270.65,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Nevada.html,2016,Nevada,Average ($/Oz.)*
Medium Quality,230.85,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Nevada.html,2016,Nevada,Average ($/Oz.)*
High Quality,343.13,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2016,New Hampshire,Average ($/Oz.)*
Medium Quality,305.77,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/New-Hampshire.html,2016,New Hampshire,Average ($/Oz.)*
High Quality,345.72,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2016,New Jersey,Average ($/Oz.)*
Medium Quality,297.21,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/New-Jersey.html,2016,New Jersey,Average ($/Oz.)*
High Quality,284.27,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2016,New Mexico,Average ($/Oz.)*
Medium Quality,226.45,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/New-Mexico.html,2016,New Mexico,Average ($/Oz.)*
High Quality,339.99,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/New-York.html,2016,New York,Average ($/Oz.)*
Medium Quality,269.65,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/New-York.html,2016,New York,Average ($/Oz.)*
High Quality,344.27,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2016,North Carolina,Average ($/Oz.)*
Medium Quality,264.74,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/North-Carolina.html,2016,North Carolina,Average ($/Oz.)*
High Quality,388.8,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2016,North Dakota,Average ($/Oz.)*
Medium Quality,326.88,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/North-Dakota.html,2016,North Dakota,Average ($/Oz.)*
High Quality,333.44,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Ohio.html,2016,Ohio,Average ($/Oz.)*
Medium Quality,230.81,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Ohio.html,2016,Ohio,Average ($/Oz.)*
High Quality,352.17,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2016,Oklahoma,Average ($/Oz.)*
Medium Quality,260.39,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Oklahoma.html,2016,Oklahoma,Average ($/Oz.)*
High Quality,206.61,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Oregon.html,2016,Oregon,Average ($/Oz.)*
Medium Quality,182.45,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Oregon.html,2016,Oregon,Average ($/Oz.)*
High Quality,359.18,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2016,Pennsylvania,Average ($/Oz.)*
Medium Quality,279.04,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Pennsylvania.html,2016,Pennsylvania,Average ($/Oz.)*
High Quality,342.12,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2016,Puerto Rico,Average ($/Oz.)*
Medium Quality,190.05,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Puerto-Rico.html,2016,Puerto Rico,Average ($/Oz.)*
High Quality,311.94,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2016,Rhode Island,Average ($/Oz.)*
Medium Quality,254.73,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Rhode-Island.html,2016,Rhode Island,Average ($/Oz.)*
High Quality,338.06,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2016,South Carolina,Average ($/Oz.)*
Medium Quality,223.33,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/South-Carolina.html,2016,South Carolina,Average ($/Oz.)*
High Quality,359.33,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2016,South Dakota,Average ($/Oz.)*
Medium Quality,333.31,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/South-Dakota.html,2016,South Dakota,Average ($/Oz.)*
High Quality,347.4,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2016,Tennessee,Average ($/Oz.)*
Medium Quality,243.89,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Tennessee.html,2016,Tennessee,Average ($/Oz.)*
High Quality,326.61,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Texas.html,2016,Texas,Average ($/Oz.)*
Medium Quality,241.74,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Texas.html,2016,Texas,Average ($/Oz.)*
High Quality,283.95,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Utah.html,2016,Utah,Average ($/Oz.)*
Medium Quality,245.25,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Utah.html,2016,Utah,Average ($/Oz.)*
High Quality,352.32,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Vermont.html,2016,Vermont,Average ($/Oz.)*
Medium Quality,304.11,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Vermont.html,2016,Vermont,Average ($/Oz.)*
High Quality,368.94,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Virginia.html,2016,Virginia,Average ($/Oz.)*
Medium Quality,307.66,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Virginia.html,2016,Virginia,Average ($/Oz.)*
High Quality,233.11,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Washington.html,2016,Washington,Average ($/Oz.)*
Medium Quality,188.85,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Washington.html,2016,Washington,Average ($/Oz.)*
High Quality,362.02,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2016,West Virginia,Average ($/Oz.)*
Medium Quality,248.61,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/West-Virginia.html,2016,West Virginia,Average ($/Oz.)*
High Quality,347.01,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2016,Wisconsin,Average ($/Oz.)*
Medium Quality,284.9,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Wisconsin.html,2016,Wisconsin,Average ($/Oz.)*
High Quality,317.82,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2016,Wyoming,Average ($/Oz.)*
Medium Quality,322.08,https://web.archive.org/web/20161119091842/http:/www.priceofweed.com/prices/United-States/Wyoming.html,2016,Wyoming,Average ($/Oz.)*
High Quality,343.59,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Alabama.html,2017,Alabama,Average ($/Oz.)*
Medium Quality,228.3,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Alabama.html,2017,Alabama,Average ($/Oz.)*
High Quality,297.81,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Alaska.html,2017,Alaska,Average ($/Oz.)*
Medium Quality,303.17,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Alaska.html,2017,Alaska,Average ($/Oz.)*
High Quality,295.09,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Arizona.html,2017,Arizona,Average ($/Oz.)*
Medium Quality,232.88,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Arizona.html,2017,Arizona,Average ($/Oz.)*
High Quality,337.98,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2017,Arkansas,Average ($/Oz.)*
Medium Quality,236.2,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Arkansas.html,2017,Arkansas,Average ($/Oz.)*
High Quality,256.4,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/California.html,2017,California,Average ($/Oz.)*
Medium Quality,205.09,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/California.html,2017,California,Average ($/Oz.)*
High Quality,241.97,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Colorado.html,2017,Colorado,Average ($/Oz.)*
Medium Quality,200.17,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Colorado.html,2017,Colorado,Average ($/Oz.)*
High Quality,335.44,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2017,Connecticut,Average ($/Oz.)*
Medium Quality,280.87,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Connecticut.html,2017,Connecticut,Average ($/Oz.)*
High Quality,344.69,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Delaware.html,2017,Delaware,Average ($/Oz.)*
Medium Quality,264.19,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Delaware.html,2017,Delaware,Average ($/Oz.)*
High Quality,603.53,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2017,District of Columbia,Average ($/Oz.)*
Medium Quality,504.11,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/District-of-Columbia.html,2017,District of Columbia,Average ($/Oz.)*
High Quality,298.81,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Florida.html,2017,Florida,Average ($/Oz.)*
Medium Quality,226.37,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Florida.html,2017,Florida,Average ($/Oz.)*
High Quality,318.72,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Georgia.html,2017,Georgia,Average ($/Oz.)*
Medium Quality,233.72,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Georgia.html,2017,Georgia,Average ($/Oz.)*
High Quality,314.63,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2017,Hawaii,Average ($/Oz.)*
Medium Quality,267.13,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Hawaii.html,2017,Hawaii,Average ($/Oz.)*
High Quality,275.9,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Idaho.html,2017,Idaho,Average ($/Oz.)*
Medium Quality,244.98,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Idaho.html,2017,Idaho,Average ($/Oz.)*
High Quality,352.43,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Illinois.html,2017,Illinois,Average ($/Oz.)*
Medium Quality,297.31,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Illinois.html,2017,Illinois,Average ($/Oz.)*
High Quality,333.81,https://web.archive.org/web/20171204215454/http:/www.priceofweed.com/prices/United-States/Indiana.html,2017,Indiana,Average ($/Oz.)*
