"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Jefferson County, AL"	"01073"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	13921	Unreliable
	"Jefferson County, AL"	"01073"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	13779	Unreliable
	"Jefferson County, AL"	"01073"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	12413	Unreliable
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	14	121969	Unreliable
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	12	108346	Unreliable
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	20	115284	17.3
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	26	111732	23.3
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	23	116727	19.7
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	28	126406	22.2
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	25	113427	22.0
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	27	119416	22.6
	"Maricopa County, AZ"	"04013"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	40	113968	35.1
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	19	118663	Unreliable
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	18	114552	Unreliable
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	25	110501	22.6
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	18	120417	Unreliable
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	28	116236	24.1
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	35	122395	28.6
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	31	113796	27.2
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	24	116743	20.6
	"Maricopa County, AZ"	"04013"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	39	113412	34.4
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	11	108859	Unreliable
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	15	114814	Unreliable
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	22	110272	20.0
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	17	112403	Unreliable
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	36	110374	32.6
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	16	120237	Unreliable
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	37	115561	32.0
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	32	118504	27.0
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	31	113025	27.4
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	30	113645	26.4
	"Maricopa County, AZ"	"04013"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	43	113489	37.9
	"Pima County, AZ"	"04019"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	25931	Unreliable
	"Pima County, AZ"	"04019"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	25422	Unreliable
	"Pima County, AZ"	"04019"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	32055	Unreliable
	"Pima County, AZ"	"04019"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	25249	Unreliable
	"Pima County, AZ"	"04019"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	25077	Unreliable
	"Pima County, AZ"	"04019"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	32251	Unreliable
	"Pima County, AZ"	"04019"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	28340	Unreliable
	"Pima County, AZ"	"04019"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	25584	Unreliable
	"Pima County, AZ"	"04019"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	25140	Unreliable
	"Alameda County, CA"	"06001"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	32358	Unreliable
	"Fresno County, CA"	"06019"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	22946	Unreliable
	"Kern County, CA"	"06029"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	24294	Unreliable
	"Kern County, CA"	"06029"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	23911	Unreliable
	"Kern County, CA"	"06029"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	21357	Unreliable
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	14	273656	Unreliable
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	254879	Unreliable
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	19	266093	Unreliable
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	28	255860	10.9
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	18	276935	Unreliable
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	32	293406	10.9
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	29	268084	10.8
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	53	280887	18.9
	"Los Angeles County, CA"	"06037"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	59	270440	21.8
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	18	255014	Unreliable
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	23	262523	8.8
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	23	253407	9.1
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	22	281017	7.8
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	29	291610	9.9
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	33	269645	12.2
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	38	274523	13.8
	"Los Angeles County, CA"	"06037"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	57	268198	21.3
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	14	266812	Unreliable
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	14	269302	Unreliable
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	20	257112	7.8
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	20	254663	7.9
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	38	284858	13.3
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	35	288990	12.1
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	40	270726	14.8
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	30	267846	11.2
	"Los Angeles County, CA"	"06037"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	52	268899	19.3
	"Orange County, CA"	"06059"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	82905	Unreliable
	"Orange County, CA"	"06059"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	18	86042	Unreliable
	"Orange County, CA"	"06059"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	18	82931	Unreliable
	"Orange County, CA"	"06059"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	20	86138	23.2
	"Orange County, CA"	"06059"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	74301	Unreliable
	"Orange County, CA"	"06059"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	19	84338	Unreliable
	"Orange County, CA"	"06059"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	27	87573	30.8
	"Orange County, CA"	"06059"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	14	84790	Unreliable
	"Orange County, CA"	"06059"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	22	83276	26.4
	"Orange County, CA"	"06059"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	24	85995	27.9
	"Orange County, CA"	"06059"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	20	75576	26.5
	"Orange County, CA"	"06059"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	21	81285	25.8
	"Orange County, CA"	"06059"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	35	85592	40.9
	"Orange County, CA"	"06059"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	84431	Unreliable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	18	84478	Unreliable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	23	85588	26.9
	"Orange County, CA"	"06059"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	76498	Unreliable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	78290	Unreliable
	"Orange County, CA"	"06059"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	18	84979	Unreliable
	"Riverside County, CA"	"06065"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	60223	Unreliable
	"Riverside County, CA"	"06065"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	58338	Unreliable
	"Riverside County, CA"	"06065"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	55088	Unreliable
	"Riverside County, CA"	"06065"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	60258	Unreliable
	"Riverside County, CA"	"06065"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	20	62411	32.0
	"Riverside County, CA"	"06065"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	59394	Unreliable
	"Riverside County, CA"	"06065"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	61976	Unreliable
	"Riverside County, CA"	"06065"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	59107	Unreliable
	"Riverside County, CA"	"06065"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	20	61678	32.4
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	56619	Unreliable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	60005	Unreliable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	60293	Unreliable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	56763	Unreliable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	58451	Unreliable
	"Riverside County, CA"	"06065"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	62223	Unreliable
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	17	33405	Unreliable
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	34390	Unreliable
	"Sacramento County, CA"	"06067"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	34175	Unreliable
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	33562	Unreliable
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	33214	Unreliable
	"Sacramento County, CA"	"06067"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	33470	Unreliable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	11	31687	Unreliable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	32315	Unreliable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	33916	Unreliable
	"Sacramento County, CA"	"06067"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	33323	Unreliable
	"San Bernardino County, CA"	"06071"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	13	55040	Unreliable
	"San Bernardino County, CA"	"06071"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	64890	Unreliable
	"San Bernardino County, CA"	"06071"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	22	55766	39.5
	"San Bernardino County, CA"	"06071"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	15	53682	Unreliable
	"San Bernardino County, CA"	"06071"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	58665	Unreliable
	"San Bernardino County, CA"	"06071"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	53065	Unreliable
	"San Bernardino County, CA"	"06071"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	17	54362	Unreliable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	53524	Unreliable
	"San Bernardino County, CA"	"06071"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	65815	Unreliable
	"San Diego County, CA"	"06073"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	16	81409	Unreliable
	"San Diego County, CA"	"06073"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	19	81963	Unreliable
	"San Diego County, CA"	"06073"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	16	114095	Unreliable
	"San Diego County, CA"	"06073"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	98966	Unreliable
	"San Diego County, CA"	"06073"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	23	84854	27.1
	"San Diego County, CA"	"06073"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	85166	Unreliable
	"San Diego County, CA"	"06073"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	22	84342	26.1
	"San Diego County, CA"	"06073"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	11	80296	Unreliable
	"San Diego County, CA"	"06073"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	18	80790	Unreliable
	"San Diego County, CA"	"06073"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	114692	Unreliable
	"San Diego County, CA"	"06073"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	21	100740	20.8
	"San Diego County, CA"	"06073"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	86150	Unreliable
	"San Diego County, CA"	"06073"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	29	83876	34.6
	"San Diego County, CA"	"06073"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	24	83246	28.8
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	11	92457	Unreliable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	80908	Unreliable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	19	115896	Unreliable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	102254	Unreliable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	87515	Unreliable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	19	82630	Unreliable
	"San Diego County, CA"	"06073"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	20	83296	24.0
	"San Francisco County, CA"	"06075"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	27145	Unreliable
	"San Francisco County, CA"	"06075"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	22328	Unreliable
	"San Francisco County, CA"	"06075"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	26780	Unreliable
	"San Francisco County, CA"	"06075"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	22585	Unreliable
	"San Joaquin County, CA"	"06077"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	16633	Unreliable
	"Santa Clara County, CA"	"06085"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	41274	Unreliable
	"Ventura County, CA"	"06111"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	25419	Unreliable
	"Ventura County, CA"	"06111"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	23764	Unreliable
	"Ventura County, CA"	"06111"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	22246	Unreliable
	"Denver County, CO"	"08031"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	23940	Unreliable
	"Denver County, CO"	"08031"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	22023	Unreliable
	"Denver County, CO"	"08031"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	16919	Unreliable
	"Denver County, CO"	"08031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	27636	Unreliable
	"Denver County, CO"	"08031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	24502	Unreliable
	"Denver County, CO"	"08031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	22220	Unreliable
	"Denver County, CO"	"08031"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	17563	Unreliable
	"Denver County, CO"	"08031"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	18213	Unreliable
	"El Paso County, CO"	"08041"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	18270	Unreliable
	"Hartford County, CT"	"09003"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	26114	Unreliable
	"Hartford County, CT"	"09003"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	21177	Unreliable
	"Hartford County, CT"	"09003"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	25159	Unreliable
	"Hartford County, CT"	"09003"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	24475	Unreliable
	"New Haven County, CT"	"09009"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	19738	Unreliable
	"New Haven County, CT"	"09009"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	21920	Unreliable
	"New Haven County, CT"	"09009"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	22624	Unreliable
	"New Haven County, CT"	"09009"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	21569	Unreliable
	"New Haven County, CT"	"09009"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	20886	Unreliable
	"New Haven County, CT"	"09009"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	24073	Unreliable
	"Brevard County, FL"	"12009"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	12802	Unreliable
	"Brevard County, FL"	"12009"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	11859	Unreliable
	"Brevard County, FL"	"12009"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	15926	Unreliable
	"Brevard County, FL"	"12009"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	12606	Unreliable
	"Brevard County, FL"	"12009"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	10662	Unreliable
	"Brevard County, FL"	"12009"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	19	12071	Unreliable
	"Brevard County, FL"	"12009"	"2010"	"2010"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	10979	Unreliable
	"Broward County, FL"	"12011"	"2008"	"2008"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	19	47192	Unreliable
	"Broward County, FL"	"12011"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	31451	Unreliable
	"Broward County, FL"	"12011"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	19	35203	Unreliable
	"Broward County, FL"	"12011"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	34994	Unreliable
	"Broward County, FL"	"12011"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	20	42264	47.3
	"Broward County, FL"	"12011"	"2008"	"2008"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	32	47489	67.4
	"Broward County, FL"	"12011"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	11	34603	Unreliable
	"Broward County, FL"	"12011"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	12	34159	Unreliable
	"Broward County, FL"	"12011"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	40173	Unreliable
	"Broward County, FL"	"12011"	"2009"	"2009"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	45582	Unreliable
	"Broward County, FL"	"12011"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	19	35156	Unreliable
	"Broward County, FL"	"12011"	"2009"	"2009"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	34881	Unreliable
